(庆,-2.26488332808)
(盒,-2.26488402879)
(样板房,-2.26488446136)
(视频,-2.26488485132)
(城,-2.26488500004)
(腐败,-2.26488574439)
(贵宾,-2.26488667914)
(错过,-2.26488693272)
(随时,-2.26488725159)
(联系人,-2.26488751228)
(地铁,-2.2648875973)
(到,-2.26488836278)
(全体,-2.26488977049)
(不限,-2.26488997148)
(短信,-2.26489089902)
(强奸,-2.26489099953)
(新学,-2.2648915569)
(话费,-2.26489206897)
(一套,-2.26489236323)
(仅,-2.26489238529)
(春季班,-2.26489348607)
(认,-2.26489384384)
(抽奖,-2.26489405116)
(日期,-2.26489516631)
(投资,-2.2648959469)
(如意,-2.26489706649)
(这么,-2.26489712792)
(商品,-2.26489730134)
(小偷,-2.26489861686)
(赶快,-2.26489862717)
(检察院,-2.26489915984)
(育,-2.26489972932)
(阿里,-2.26489989068)
(察院,-2.26490008257)
(建筑,-2.26490011298)
(超低,-2.26490048641)
(可能,-2.2649013559)
(啊啊啊,-2.2649013662)
(更,-2.26490157369)
(开设,-2.26490190073)
(迎,-2.26490257907)
(担保,-2.26490292796)
(应该,-2.26490458538)
(百,-2.26490543773)
(股票,-2.26490601228)
(格力,-2.26490665532)
(会,-2.2649068961)
(厘,-2.26490750059)
(莱,-2.26490852501)
(NBA,-2.26490961393)
(这个,-2.26491230487)
(尚,-2.26491449303)
(一份,-2.26491469385)
(发生,-2.26491601385)
(拨打,-2.26491632551)
(行为,-2.26491698028)
(仅此,-2.2649174007)
(惠顾,-2.26491747657)
(细胞,-2.26491779635)
(开门红,-2.26491801384)
(品质,-2.26491811923)
(但是,-2.26491870899)
(全城,-2.26491973126)
(获赠,-2.26491974477)
(无担保,-2.26492030876)
(精品,-2.26492038696)
(厂家,-2.26492200254)
(地板,-2.26492206934)
(对,-2.2649227142)
(研究,-2.26492325204)
(真是,-2.26492335125)
(厚爱,-2.26492358071)
(一,-2.26492392928)
(开门,-2.26492529943)
(美女,-2.26492543882)
(机会,-2.26492558694)
(家电,-2.26492674531)
(周六,-2.26492675654)
(新学期,-2.26492706316)
(像,-2.26492737496)
(小班,-2.26492739786)
(扬州,-2.26492882927)
(清仓,-2.26493145766)
(商场,-2.26493160877)
(齐全,-2.26493164713)
(设计,-2.26493277681)
(置业,-2.26493376864)
(机上,-2.26493400632)
(11,-2.26493497917)
(作为,-2.26493622888)
(瓷砖,-2.26493703632)
(业,-2.26493725877)
(那个,-2.26493742123)
(万事如意,-2.26493916183)
(用,-2.26493935339)
(能,-2.26494025714)
(现房,-2.26494080884)
(这种,-2.26494115909)
(常州,-2.26494165299)
(女王,-2.26494181549)
(兴隆,-2.26494359176)
(新闻,-2.26494360696)
(不会,-2.2649443652)
(举报,-2.26494478787)
(呢,-2.26494613163)
(本月,-2.26494703511)
(玫瑰,-2.26494722082)
(打扰,-2.26494755809)
(司,-2.26494890868)
(户名,-2.2649496921)
(100,-2.26495047092)
(结果,-2.2649506112)
(广场,-2.26495130614)
(货品,-2.26495139872)
(由,-2.26495244672)
(材,-2.26495274876)
(卫星,-2.26495404549)
(机会难得,-2.26495451433)
(除外,-2.26495473036)
(兰,-2.26495608682)
(资金,-2.26495626353)
(万事,-2.26495647844)
(实惠,-2.26495684266)
(次,-2.26495783184)
(本周,-2.26495785876)
(体验,-2.26495852699)
(出现,-2.2649588651)
(特大,-2.26495898702)
(充值,-2.26496031026)
(我行,-2.26496046806)
(大学,-2.26496106377)
(电器,-2.26496148327)
(闹元宵,-2.26496199454)
(教育,-2.26496209578)
(公司地址,-2.26496264239)
(其实,-2.26496303186)
(法官,-2.26496483703)
(利率,-2.26496498671)
(恭祝,-2.264965027)
(订,-2.26496569109)
(大酒店,-2.26496598772)
(馆,-2.26496611569)
(50,-2.26496646038)
(com,-2.26496657516)
(案件,-2.26496696167)
(部门,-2.26496937173)
(那些,-2.26496979128)
(佰,-2.26496995527)
(有意,-2.26497067976)
(邮政,-2.26497075715)
(昨天,-2.26497084116)
(下,-2.26497113118)
(汇,-2.26497123342)
(意兴,-2.26497133317)
(花园,-2.2649716742)
(徐州,-2.264971839)
(朋友,-2.26497214851)
(直销,-2.26497259404)
(赠品,-2.26497263102)
(空调,-2.26497333889)
(死,-2.26497516591)
(它,-2.2649752864)
(预定,-2.26497621874)
(生意兴隆,-2.26497683654)
(来,-2.26497688381)
(额外,-2.26497711608)
(秒杀,-2.26497743)
(速,-2.26497749134)
(已经,-2.26497777333)
(日本,-2.26497805712)
(美国,-2.26497820843)
(上门,-2.264978287)
(出来,-2.26497854089)
(保养,-2.26497907416)
(其,-2.26497918641)
(江苏省,-2.2649802478)
(身份证,-2.26498097414)
(龙,-2.26498280798)
(二,-2.26498300863)
(单,-2.26498314777)
(这些,-2.26498319869)
(派出,-2.26498335274)
(筹,-2.2649837483)
(天放,-2.2649842707)
(魅力,-2.26498433996)
(赠礼,-2.26498503848)
(灯谜,-2.26498503848)
(福利,-2.2649857611)
(有人,-2.26498583372)
(周转,-2.26498595596)
(只限,-2.26498616042)
(售楼,-2.26498753085)
(件,-2.26498796403)
(路,-2.26498848494)
(庆祝,-2.2649887944)
(堂,-2.26498945186)
(分享,-2.26498964956)
(逼,-2.26499014987)
(辅导班,-2.26499053525)
(火箭,-2.26499094168)
(为,-2.26499110957)
(防晒,-2.26499137053)
(出售,-2.26499214704)
(巨,-2.26499323946)
(男子,-2.26499337696)
(派出所,-2.26499368573)
(旁,-2.26499395685)
(G,-2.26499404368)
(联网,-2.26499437951)
(购物满,-2.26499452666)
(突然,-2.26499493229)
(截止,-2.26499521968)
(建行,-2.26499602436)
(鑫,-2.26499615556)
(卫浴,-2.26499617742)
(招生,-2.2649976492)
(疾病,-2.2649978929)
(起至,-2.26499812457)
(起,-2.26499833277)
(东西,-2.26499951126)
(火爆,-2.26499956388)
(品鉴,-2.26500006096)
(台风,-2.26500034712)
(件套,-2.26500041633)
(品相,-2.26500109801)
(酒水,-2.26500166525)
(换购,-2.26500231057)
(财源,-2.26500255898)
(互联,-2.2650030725)
(社会,-2.26500328941)
(么,-2.26500353378)
(卡号,-2.26500401741)
(优,-2.26500542547)
(民法,-2.26500562902)
(人民法院,-2.26500672933)
(免费送,-2.26500684255)
(即将,-2.2650070534)
(让利,-2.26500726888)
(柜,-2.26500730518)
(一口价,-2.26500750812)
(地方,-2.2650078718)
(恒,-2.26500815206)
(互联网,-2.26500831831)
(优质,-2.26500839007)
(正月十五,-2.26500846135)
(实木,-2.26500890414)
(一对,-2.26500897126)
(一楼,-2.26500897309)
(代办,-2.2650092018)
(按揭,-2.26500980181)
(三房,-2.26501052528)
(袭,-2.2650108219)
(只是,-2.2650108501)
(数据,-2.26501098319)
(数学,-2.26501116014)
(迎接,-2.26501258546)
(该,-2.26501270239)
(样板间,-2.26501270341)
(全,-2.26501281907)
(盗窃,-2.26501305859)
(任选,-2.2650138573)
(护肤,-2.26501423279)
(唬,-2.26501424378)
(卫视,-2.26501504944)
(专,-2.26501552256)
(死刑,-2.26501566209)
(批发,-2.26501702798)
(欢迎光临,-2.26501760041)
(判决,-2.26501803404)
(竟然,-2.26501865823)
(系统,-2.26501874716)
(一律,-2.26501898337)
(居,-2.26501926747)
(蜂蜜,-2.26502019332)
(力度,-2.26502022247)
(16,-2.26502040592)
(快来,-2.26502042074)
(身体健康,-2.26502049594)
(M,-2.26502054982)
(铺,-2.26502069835)
(谁,-2.26502073878)
(业主,-2.2650207983)
(特卖,-2.26502082591)
(上课,-2.26502107542)
(有意者,-2.26502156209)
(资金周转,-2.26502235346)
(交,-2.26502249562)
(秋冬,-2.26502267478)
(电信,-2.26502311609)
(鼓掌,-2.26502331319)
(事情,-2.2650235657)
(一些,-2.26502367742)
(13,-2.26502477495)
(浙江省,-2.26502481926)
(别人,-2.26502498753)
(总价,-2.26502601301)
(是不是,-2.26502605372)
(如,-2.26502689898)
(方向,-2.2650270574)
(彩,-2.26502730247)
(现价,-2.26502774876)
(18,-2.26502814516)
(图,-2.26502824744)
(体健,-2.26502887031)
(最优,-2.26502899102)
(喜讯,-2.26502905804)
(www,-2.26502927565)
(春节,-2.26502933014)
(民警,-2.26502939334)
(信,-2.26502945846)
(美元,-2.26502975057)
(欧美,-2.26502976148)
(大,-2.26502999466)
(送礼,-2.26503008086)
(幸福,-2.26503029702)
(终于,-2.26503029913)
(安易,-2.26503073977)
(14,-2.26503076631)
(红星,-2.26503087999)
(保证,-2.2650311237)
(二件,-2.26503115112)
(大放,-2.26503148423)
(妈,-2.26503165555)
(丽人,-2.26503170397)
(莅临,-2.26503219455)
(美容院,-2.2650322542)
(米,-2.26503227948)
(裁判,-2.26503251369)
(广大,-2.26503297748)
(整治,-2.26503301293)
(征集,-2.26503307275)
(营业,-2.26503307831)
(十五,-2.2650331044)
(执法,-2.26503322848)
(个人,-2.26503409945)
(工作,-2.26503419652)
(对于,-2.26503466386)
(龍,-2.26503466781)
(大奖,-2.26503484884)
(医疗,-2.26503548394)
(吗,-2.26503561064)
(不过,-2.26503573246)
(欲购从速,-2.26503574925)
(抢劫,-2.26503575869)
(参加,-2.26503601929)
(dhy,-2.26503698131)
(周年,-2.26503713751)
(公安局,-2.26503716458)
(照片,-2.26503806052)
(不了,-2.26503809666)
(托管,-2.26503821044)
(謍,-2.26503861066)
(健康,-2.2650386263)
(国家,-2.26503876613)
(司法,-2.26503882349)
(华,-2.26503883614)
(问题,-2.26503884361)
(将,-2.2650391241)
(双节,-2.26503913109)
(化妆,-2.26503925844)
(一次,-2.26503961685)
(鼠,-2.26503967528)
(一种,-2.26503975065)
(理财,-2.26503985168)
(机,-2.26503986156)
(存款,-2.26503986483)
(当,-2.26503994129)
(购机,-2.26504018281)
(三件,-2.26504026947)
(温馨,-2.26504056007)
(组织,-2.26504070888)
(专属,-2.26504164337)
(应用,-2.2650417483)
(降息,-2.26504186992)
(一件,-2.26504235671)
(圣,-2.26504309076)
(歌,-2.26504314459)
(简便,-2.26504332827)
(丝,-2.26504337736)
(定金,-2.26504342143)
(节期,-2.26504350553)
(护士,-2.26504364462)
(之后,-2.26504422977)
(房源,-2.26504435886)
(春天,-2.26504457241)
(新年新,-2.26504512765)
(作文,-2.2650452095)
(献,-2.26504574406)
(限,-2.26504654078)
(信贷,-2.265046652)
(跑,-2.26504678824)
(邦,-2.26504688082)
(加油,-2.26504690493)
(垂询,-2.265047064)
(下载,-2.26504741618)
(周末,-2.2650474333)
(重要,-2.26504750587)
(嘉,-2.26504770717)
(业务,-2.26504779362)
(每次,-2.26504781779)
(套装,-2.2650479103)
(开盘,-2.26504794748)
(违法行为,-2.26504811304)
(猴,-2.26504869697)
(电,-2.26504874094)
(超市,-2.26504880517)
(开学,-2.26504914391)
(来自,-2.26504929894)
(做活,-2.26504967431)
(止,-2.26504968085)
(交叉口,-2.26504977266)
(面部,-2.26504998279)
(回来,-2.26505032948)
(还有,-2.26505039072)
(半价,-2.26505114064)
(基金,-2.26505139892)
(配件,-2.26505148262)
(女装,-2.26505178209)
(依法,-2.26505260484)
(事,-2.26505271158)
(服饰,-2.26505277636)
(平方,-2.2650531436)
(汤圆,-2.26505341622)
(景,-2.2650539748)
(大型活动,-2.26505405468)
(冬,-2.26505448796)
(可是,-2.26505498015)
(预订,-2.26505515629)
(虽然,-2.26505530035)
(Google,-2.26505572392)
(厨柜,-2.26505574902)
(40,-2.26505597344)
(邀,-2.26505621383)
(坦克,-2.26505635852)
(24,-2.26505647247)
(难得,-2.26505679771)
(弟,-2.26505693342)
(三天,-2.26505695502)
(贪官,-2.26505709626)
(保本,-2.26505713662)
(称,-2.265057388)
(文件,-2.26505745746)
(无需,-2.26505802872)
(所以,-2.26505803146)
(旺,-2.26505828725)
(反腐,-2.2650585933)
(名师,-2.26505878249)
(一样,-2.26505897368)
(容错,-2.26505930449)
(诉讼,-2.26505933453)
(员工,-2.26505965652)
(息,-2.26505970359)
(坐飞机,-2.2650598408)
(农业银行,-2.26505988442)
(投资者,-2.26506045751)
(工行,-2.26506048405)
(购房,-2.2650611107)
(多款,-2.26506118527)
(相约,-2.26506181013)
(女神,-2.26506183505)
(牌,-2.26506217463)
(超低价,-2.26506223107)
(博采,-2.26506223107)
(滨海,-2.26506254788)
(17,-2.26506258519)
(尊贵,-2.26506268865)
(南通,-2.26506370802)
(基因,-2.2650638418)
(体,-2.26506409592)
(几个,-2.26506413986)
(容错过,-2.26506425412)
(姐,-2.26506447118)
(审判,-2.26506481437)
(事故,-2.26506483732)
(两件,-2.26506562246)
(阖家,-2.26506604425)
(课时,-2.26506649875)
(为止,-2.26506663145)
(陶瓷,-2.26506672069)
(一次性,-2.26506681383)
(金融,-2.26506684125)
(谷,-2.26506700408)
(庆三八,-2.26506711668)
(内衣店,-2.26506766214)
(黄金,-2.26506790121)
(万人空巷,-2.26506793089)
(店面,-2.2650680523)
(柜台,-2.26506815073)
(诗,-2.2650681736)
(莎,-2.26506864132)
(托,-2.26506870934)
(机不可失,-2.2650687362)
(搞活,-2.2650687886)
(国际,-2.26506888763)
(空前,-2.26506897404)
(玉兰,-2.26506911709)
(八号,-2.26506920969)
(玫琳凯,-2.26506940225)
(大放送,-2.26506942635)
(不要,-2.26506980945)
(学习,-2.26506992881)
(打开,-2.26507018634)
(最高,-2.26507034008)
(机场,-2.26507047959)
(银,-2.26507106602)
(岁,-2.26507166564)
(教学,-2.26507171573)
(开,-2.26507173425)
(转发,-2.26507200174)
(很多,-2.26507206784)
(厂,-2.26507211864)
(病毒,-2.2650721612)
(拍,-2.26507236874)
(喜多,-2.26507251476)
(金蛋,-2.26507256794)
(好像,-2.26507279097)
(放送,-2.26507320531)
(乐,-2.2650735512)
(坐,-2.26507371768)
(会员卡,-2.26507385089)
(保护,-2.26507385184)
(存在,-2.26507417845)
(人员,-2.26507418696)
(无前,-2.26507427264)
(购车,-2.26507478923)
(导购,-2.26507501401)
(供应,-2.26507525813)
(尊,-2.26507546933)
(曰,-2.26507567881)
(园,-2.26507575918)
(八,-2.26507582979)
(抓紧,-2.26507610781)
(认为,-2.26507648006)
(屈臣氏,-2.2650765459)
(发票,-2.2650765574)
(集团,-2.26507786057)
(有点,-2.26507797432)
(气象台,-2.2650780503)
(事件,-2.26507853585)
(需求,-2.26507859977)
(凯,-2.26507867697)
(云,-2.26507870462)
(检查,-2.26507870975)
(一下,-2.2650789227)
(玉兰油,-2.26507895377)
(隆重,-2.26507903641)
(培训,-2.26507904706)
(冲刺,-2.2650791871)
(等,-2.2650792183)
(记者,-2.26507933275)
(生意,-2.26507958612)
(指定,-2.26507965188)
(跟,-2.2650798406)
(200,-2.26507992067)
(演唱,-2.26508002145)
(洋洋,-2.26508012775)
(妮丝,-2.26508014221)
(方,-2.26508022827)
(代金,-2.26508035202)
(盛,-2.26508079729)
(泰,-2.26508086114)
(或,-2.26508088251)
(仅此一次,-2.26508090486)
(加,-2.26508109501)
(25,-2.26508116753)
(下款,-2.26508141638)
(售楼部,-2.26508163184)
(玩手,-2.26508166626)
(简直,-2.26508167691)
(猜,-2.26508168747)
(收益率,-2.26508184644)
(七折,-2.26508219952)
(礼物,-2.26508235278)
(看着,-2.26508243759)
(单价,-2.26508245871)
(太,-2.26508259534)
(利,-2.26508269967)
(快捷,-2.26508275247)
(玛,-2.26508312822)
(驾校,-2.26508331983)
(商铺,-2.26508333393)
(订单,-2.26508362691)
(加送,-2.26508371487)
(女性,-2.2650839979)
(学费,-2.26508404761)
(州市,-2.26508406837)
(家人,-2.26508408566)
(关于,-2.26508504996)
(80,-2.26508528185)
(19,-2.26508528185)
(咨,-2.26508533222)
(演唱会,-2.26508569331)
(只能,-2.26508575876)
(21,-2.26508578052)
(使用,-2.26508592223)
(过来,-2.26508594707)
(吊顶,-2.26508596653)
(装修,-2.26508603912)
(隆重推出,-2.26508604236)
(调查,-2.26508611904)
(黛,-2.26508615318)
(洗衣,-2.2650861918)
(走,-2.26508619578)
(问,-2.26508643248)
(新气象,-2.26508657557)
(优惠价,-2.26508665331)
(想到,-2.26508676455)
(九折,-2.26508692588)
(证,-2.26508727994)
(本学期,-2.2650873917)
(里面,-2.26508767505)
(团圆,-2.2650876774)
(显示,-2.26508782719)
(五,-2.26508799665)
(60,-2.26508814911)
(换新,-2.26508817073)
(栋,-2.2650882422)
(苑,-2.26508834472)
(学院,-2.26508839375)
(第二件,-2.26508840686)
(有些,-2.26508844894)
(现场,-2.26508902379)
(原因,-2.26508906202)
(费,-2.26508923984)
(连云,-2.26508931891)
(涉嫌,-2.26508959254)
(派,-2.26508977754)
(亲朋,-2.26508990408)
(承接,-2.2650902191)
(珀,-2.26509023093)
(影响,-2.26509026467)
(系列,-2.26509066933)
(交叉,-2.26509111096)
(以为,-2.26509115625)
(容易,-2.26509116919)
(疗程,-2.26509121827)
(情况,-2.26509130937)
(严重,-2.26509135528)
(不公,-2.26509154035)
(让,-2.26509161054)
(完成,-2.26509166813)
